  0:   44| [55] [√Double Chapter5]
 36:  492| [45] [さきほどの夏彦の無差別テレパシーのおかげで、ましろも話に置いていかれずに済んでいた。]
 37:  497| [45] [同じ情報を持つ全員が、口々に意見を言う。]
 38:  558| [47] [恵那]
 39:  561| [45] [「橘さんを捕まえて、悪意を消去する事ができれば、全員揃って脱出できるんじゃ？」]
 40:  569| [47] [サリュ]
 41:  572| [45] [「ＢＣで、橘風見を呼ぶ事はできない？」]
 42:  580| [47] [洵]
 43:  583| [45] [「難しいんじゃないかな。各エリアのＷＸ粒子エネルギー量は、もう１ｍＳｖ未満まで下がってるし」]
 44:  591| [47] [サリュ]
 45:  594| [45] [「いつの間にそんなに？」]
 46:  602| [47] [洵]
 47:  605| [45] [「ついさっきかな。いつからか、１時間あたり２０００ｍＳｖくらいずつ下がってたみたい」]
 48:  639| [47] [宇喜多]
 49:  642| [45] [「ふむ……それもうなずける」]
 50:  650| [47] [宇喜多]
 51:  653| [45] [「皆、あれを見たまえ」]
 52:  684| [45] [宇喜多はそう言って、ＢｒａｉｎＣｅｌｌのモニターを指差した。]
 53:  713| [47] [宇喜多]
 54:  716| [45] [「お忘れかもしれないが、ＢｒａｉｎＣｅｌｌのモニターには――」]
 55:  724| [47] [宇喜多]
 56:  727| [45] [「『隔壁の開放予想』とともに、『ＮエリアのＷＸ粒子エネルギー量』が表示される」]
 57:  735| [47] [宇喜多]
 58:  738| [45] [「現在Ｎエリアのエネルギー量は、『２７８９ｍＳｖ』。しかもどんどん下がっている」]
 59:  743| [45] [そう言えばそんな表示もされていた。]
 60:  798| [45] [そしてその数値は２７８８ｍＳｖ、２７８７ｍＳｖ、２７８６ｍＳｖと下がっていっている。]
 61:  803| [45] [あれが０ｍＳｖ程度になった時、隔壁が開くのだろう。]
 62:  823| [47] [夏彦]
 63:  826| [45] [「なるほど、Ｎエリアがあそこまで減衰してるなら、他の各エリアがそんなに低いのもわかるな」]
 64:  852| [47] [悠里]
 65:  855| [45] [「……ここまで粒子が減衰しちゃうと、エリアを挟んでの通信は無理だろうね」]
 66:  881| [47] [渡瀬]
 67:  884| [45] [「それに風見はかなりひどく悪意にやられちまってた。仮にテレパシーが届いても、来てくれるかどうか……」]
 68:  889| [45] [渡瀬たちが表情を歪める。]
 69:  897| [47] [夏彦]
 70:  900| [45] [「じゃあ……道は２つだな」]
 71:  908| [47] [夏彦]
 72:  911| [45] [「４０分以内に橘さんを見つけるか。あるいはＺｅｒｏエリアに降りて、爆弾を解除するか」]
 73:  937| [47] [渡瀬]
 74:  940| [45] [「安全を期し、後者を選びたい。俺たちレスキュー隊員は、爆弾解体の技術も持ってるしな」]
 75:  948| [47] [夏彦]
 76:  951| [45] [「え、そうなのか？　そんな話、聞いた事も――」]
 77:  977| [47] [渡瀬]
 78:  980| [45] [「センシズシンパシーで読まなかった記憶も、たくさんあるという事さ」]
 79:  985| [45] [そう言われてみれば、それも当然の話だった。]
 80:  990| [45] [夏彦が読んだ記憶は、渡瀬の全記憶ではないのだから。]
 81: 1047| [47] [洵]
 82: 1050| [45] [「そうだね、それに――テトリル爆弾が爆発すれば、施設の周りに居る人が巻き添えを食うかもしれない」]
 83: 1058| [47] [洵]
 84: 1061| [45] [「レスキュー隊員として、それは見過ごせないよ」]
 85: 1069| [47] [宇喜多]
 86: 1072| [45] [「うむ……誰かを巻き込むのは、やはりな……」]
 87: 1077| [45] [夏彦はその言葉にうなずいた。]
 88: 1097| [47] [夏彦]
 89: 1100| [45] [「では母から教わった通り、ＢｒａｉｎＣｅｌｌをハッキングして、Ｚｅｒｏエリアへのエレベーターを動かそうと思います」]
 90: 1108| [47] [夏彦]
 91: 1111| [45] [「権限を奪うのに、必要なのは３人」]
 92: 1119| [47] [夏彦]
 93: 1122| [45] [「３人だけ制御室に残って、他の皆は地下に降りますか？」]
 94: 1148| [47] [渡瀬]
 95: 1151| [45] [「いや、全員で降りる事はないだろう。俺と守部で充分――」]
 96: 1177| [47] [宇喜多]
 97: 1180| [45] [「待て、僕も行く。当事者だしね」]
 98: 1206| [47] [サリュ]
 99: 1209| [45] [「ならば私も」]
100: 1235| [47] [悠里]
101: 1238| [45] [「えっ、サリュちゃんも？」]
102: 1264| [47] [サリュ]
103: 1267| [45] [「近頃の爆弾には、必ずデジタルプロテクトがついているはず」]
104: 1324| [47] [サリュ]
105: 1327| [45] [「私ならアリスを使って、それを簡単に解除できる。レスキュー隊より早い自信はある」]
106: 1335| [47] [夏彦]
107: 1338| [45] [「なるほど……頼もしいな」]
108: 1357| [45] [夏彦たちは頷いた。]
109: 1383| [47] [ましろ]
110: 1386| [45] [「じゃあハッキングってのは、私と悠里と夏彦でやろう」]
111: 1412| [47] [恵那]
112: 1415| [45] [「私は上に残るわね。橘さんが現れた時の、護衛のために」]
113: 1441| [47] [悠里]
114: 1444| [45] [「うん……良さそうだね」]
115: 1527| [45] [８人が顔を見合わせる。]
116: 1735| [45] [Ｚｅｒｏエリアに降りるのは、渡瀬・洵・サリュ・宇喜多。]
117: 1889| [45] [そして上に残るのは、夏彦・悠里・ましろ・恵那だ。]
118: 2020| [47] [夏彦]
119: 2023| [45] [「よし、それじゃ始めよう！」]
120: 2073| [47] [全員]
121: 2076| [45] [「おう！」]
122: 2099| [45] [そして夏彦たちは、一斉に動き出した。]
123: 2154| [45] [――まず夏彦たちが、ＢｒａｉｎＣｅｌｌにアリス２号を接続する。]
124: 2170| [45] [３つの制御用端末に、認証画面が表示された。]
125: 2175| [45] [アリス２号のモニターに表示されたマニュアルを見て、セキュリティの解除方法も確認する。]
126: 2244| [45] [その間に渡瀬たちが、液体窒素や工具など、爆弾解体に必要なものを揃える。]
127: 2249| [45] [液体窒素の缶は、医療用に用意されていたものを、医務室から取ってきた。]
128: 2255| [45] [一方でサリュが、アリス１号を女子トイレから回収した。]
129: 2263| [47] [渡瀬]
130: 2266| [45] [「よし……こっちは準備万端だ」]
131: 2317| [45] [そうして渡瀬たちＺｅｒｏエリア組は、Ｎエリアのエレベーターの前に集合する。]
132: 2392| [45] [それを確認した連絡役の恵那が、制御室に駆け込んで来た。]
133: 2425| [47] [恵那]
134: 2428| [45] [「天川くん、いけるわよ！　権限を奪って！」]
135: 2436| [47] [夏彦]
136: 2439| [45] [「よし、やるぞ悠里、ましろ！」]
137: 2472| [47] [悠里]
138: 2475| [45] [「うん！」]
139: 2508| [47] [ましろ]
140: 2511| [45] [「おー！」]
141: 2524| [45] [そして夏彦たちは同時に、端末を操作した。]
142: 2535| [45] [――ＢｒａｉｎＣｅｌｌのモニターが切り替わり、施設内の全設備が表示される。]
143: 2540| [47] [夏彦]
144: 2541| [45] [（恐らくチャンスは１回こっきりだ！　３０秒以内に全てを終わらせる！）]
145: 2552| [45] [膨大なメニュー画面の中から、ＮエリアとＺｅｒｏエリアのセキュリティ設定を選ぶ。]
146: 2557| [45] [そして両エリアのセキュリティ認証を解除し、エレベーターを自由に起動できるようにした。]
147: 2566| [47] [夏彦]
148: 2569| [45] [「よし！　これでいけるはず！」]
149: 2597| [47] [恵那]
150: 2600| [45] [「確認してくるわ！」]
151: 2626| [45] [恵那が制御室を飛び出していった。]
152: 2647| [45] [やがてＢｒａｉｎＣｅｌｌの画面に、アラートが出た。]
153: 2730| [85] [　%N　%N　%N]
154: 2733| [45] [『違法なアクセスを感知しました』]
155: 2737| [45] [『アクセス権限を解除します』]
156: 2773| [45] [そして続いて表示されたアラート。]
157: 2856| [85] [　%N　%N　%N]
158: 2859| [45] [『攻性防壁を起動します』]
159: 2863| [45] [『違法アクセスの発信元をダウンします』]
160: 2899| [45] [それが表示されると共に、アリス２号のモニターがフッと消えた。]
161: 2904| [47] [アリス２号]
162: 2907| [45] [「キュウ……」]
163: 2935| [47] [悠里]
164: 2938| [45] [「あっ！」]
165: 2943| [45] [悠里が慌ててアリス２号に触れる。]
166: 3027| [45] [だが撫でても振っても、アリス２号はもう動く事はなかった。]
167: 3060| [47] [ましろ]
168: 3063| [45] [「こ、壊されたの？」]
169: 3071| [47] [夏彦]
170: 3074| [45] [「そうみたいだ……」]
171: 3097| [45] [これで失敗していたら、もう手立てがない。]
172: 3189| [45] [夏彦がそう思った時、恵那が戻ってきた。]
173: 3215| [47] [ましろ]
174: 3218| [45] [「先生、どうでしたか！？」]
175: 3244| [47] [恵那]
176: 3247| [45] [「成功よ！　隊長さんたちは地下に降りる事ができたわ！」]
177: 3288| [47] [悠里]
178: 3291| [45] [「や……やったあ！」]
179: 3296| [45] [悠里が喝采を上げた。]
180: 3301| [45] [夏彦はふぅと大きく息をつき、ぐっとガッツポーズした。]
181: 3327| [47] [ましろ]
182: 3330| [45] [「さぁ、それじゃ爆弾の事はサリュたちに任せて……私たちは橘さんを探そうか？」]
183: 3356| [47] [恵那]
184: 3359| [45] [「ダメよ鳥羽さん、あなたそんな重傷なのに。さっき輸血が終わったばかりじゃない」]
185: 3385| [47] [恵那]
186: 3388| [45] [「施設内を歩き回るだけでも、十二分に危険なのよ」]
187: 3429| [47] [ましろ]
188: 3432| [45] [「でも……」]
189: 3437| [45] [そうましろが言ったとき、夏彦はある事を閃いた。]
190: 3445| [47] [夏彦]
191: 3448| [45] [「……いや、歩き回る必要はないかもしれませんよ」]
192: 3474| [47] [悠里]
193: 3477| [45] [「え？」]
194: 3485| [47] [夏彦]
195: 3488| [45] [「思いついたんだよ、橘さんを呼び出す方法を」]
196: 3493| [45] [夏彦はにっと笑って答える。]
197: 3501| [47] [夏彦]
198: 3504| [45] [「来てくれるかどうかは賭けだけど……とにかく、第３エリアに移動しよう」]
