  0:   51| [55] [√Double Chapter6]
113: 1407| [45] [「それがお前の意思と相反するというのなら、お前の手で俺の意思をかき消してくれ」]
114: 1415| [47] [渡瀬]
115: 1418| [45] [「そうすればお前たちも、自由になれる」]
116: 1453| [47] [夏彦]
117: 1456| [45] [「っ……！」]
118: 1461| [45] [その言葉を聞いた時、夏彦は渡瀬の心情を理解した。]
119: 1514| [45] [人命救助に命を賭けてきた渡瀬は、自分の起こしたテロで、多くの犠牲者を出してしまった。]
120: 1566| [45] [長年一緒にいた同僚や、椿山先生の上司や、ラボの幹部研究員……]
121: 1618| [45] [そして凪沙も救えなかった。]
122: 1623| [45] [もう彼は引き下がれないのだ。]
123: 1687| [45] [一度テロという手段を取ってしまった以上、その手で真の悪を裁くしか、償う道はないと思っているのだろう。]
124: 1692| [45] [だが――]
125: 1727| [47] [夏彦]
126: 1730| [45] [「渡瀬……他に、道はないのか……！？」]
127: 1765| [47] [渡瀬]
128: 1768| [45] [「お前にはあるかもしれないが、しかし……少なくともこれが、俺の選んだ道だ」]
129: 1776| [47] [渡瀬]
130: 1779| [45] [「たとえ大切な者たちに背を向けてでも、両手を罪に染めてでも、己の使命を果たすために」]
131: 1784| [45] [彼の悲痛な声を聞き、夏彦の胸がずきりと疼く。]
132: 1789| [45] [渡瀬が握っている銃は、彼自身に向けられているように思えた。]
133: 1797| [47] [渡瀬]
134: 1800| [45] [「……だから夏彦、お前も選べ」]
135: 1808| [47] [渡瀬]
136: 1811| [45] [「これが最後の選択だ。お前と俺の、どちらの主張を取るのか」]
137: 1865| [47] [渡瀬]
138: 1868| [45] [「お前と俺の、どちらが正しいのか……！」]
139: 1902| [47] [夏彦]
140: 1905| [45] [「っ……！」]
141: 2041| [45] [選択権は、夏彦にあった。]
142: 2069| [45] [選ぶチャンスは、１度だけ。]
143: 2097| [47] [夏彦]
144: 2098| [45] [（……この選択が、未来を決めるんだ）]
145: 2126| [47] [夏彦]
146: 2127| [45] [（ぼくと渡瀬と、そして悠里の運命を……！）]
147: 2276| [47] [渡瀬]
148: 2279| [45] [「だから夏彦、最後の選択だ……」]
149: 2287| [47] [渡瀬]
150: 2290| [45] [「選べ。お前と俺の、どちらの主張を取るのか」]
151: 2324| [47] [渡瀬]
152: 2327| [45] [「お前と俺の、どちらが正しいのか……！」]
153: 2362| [47] [夏彦]
154: 2365| [45] [「っ……！」]
155: 2370| [45] [――渡瀬の表情には、彼の信念が滲んでいた。]
156: 2375| [45] [Ｑはテロ組織ではあるが、その活動には確かな大義がある。]
157: 2380| [45] [夏彦を敵に回してでも、貫こうとしているのだ。]
158: 2385| [47] [夏彦]
159: 2386| [45] [（でも……渡瀬は非情に徹しきれてはいない……）]
160: 2391| [45] [夏彦が念じれば、その瞬間渡瀬の記憶は消える。]
161: 2396| [45] [なのに不意打ちしなかったという事は――]
162: 2447| [47] [夏彦]
163: 2448| [45] [（渡瀬は本当に、『ぼくに選ばせたい』と思ってるのか……！）]
164: 2584| [45] [選択権は、夏彦にあった。]
165: 2612| [45] [選ぶチャンスは、１度だけ。]
166: 2640| [47] [夏彦]
167: 2641| [45] [（……この選択が、未来を決めるんだ）]
168: 2669| [47] [夏彦]
169: 2670| [45] [（ぼくと渡瀬と、そして悠里の運命を……！）]
