  0:   44| [55] [√Before Chapter 5]
 68:  639| [45] [The city had six such "city gates".]
 69:  665| [47] [Mashiro]
 70:  668| [45] ["That sounds good, but they've got lookouts, don't they?"]
 71:  676| [47] [Natsuhiko]
 72:  679| [45] ["But there aren't lookouts at nighttime, right?"]
 73:  687| [47] [Natsuhiko]
 74:  690| [45] ["So we go at night, slip past the gate and free Sirius."]
 75:  716| [47] [Mashiro]
 76:  719| [45] ["Oh.. yeah, I think that sounds good."]
 77:  745| [47] [Mashiro]
 78:  748| [45] ["Okay, then let's do that!"]
 79:  753| [45] [Mashiro and Natsuhiko gripped each other's hands tight.]
 80:  761| [47] [Natsuhiko]
 81:  764| [45] ["Mashiro, we might be rivals, but for now, let's call a truce..."]
 82:  772| [47] [Natsuhiko]
 83:  775| [45] ["If we join forces, I know we can save Sirius for sure!"]
 84:  801| [47] [Mashiro]
 85:  804| [45] ["Yeah!"]
 86:  809| [47] [Sirius]
 87:  812| [45] ["Bow!"]
 88:  817| [45] [Their brave voices echoed in the afternoon park.]
 89:  877| [45] [--That night.]
 90:  882| [45] [Near the "White Tiger Gate", one of the city gates.]
 91:  887| [45] [Three fidgety shadows approached.]
 92:  892| [45] [They were Natsuhiko, Mashiro, and Sirius.]
 93:  897| [45] [They had hidden Sirius at home for the rest of the afternoon before slipping out this far from home.]
 94:  902| [47] [Natsuhiko]
 95:  903| [45] [(We've come prepared...)]
 96:  908| [45] [There was a note tied to Sirius' neck.]
 97:  913| [45] [The note was written on a piece of wood and strung around his neck.]
 98:  918| [45] [It said "I am a smart dog. My name is Sirius. Please adopt me." And below that, it had the Tenkawa household's phone number.]
 99:  944| [47] [Mashiro]
100:  947| [45] ["... So now it'll be perfect if someone finds him outside of town."]
101:  955| [47] [Natsuhiko]
102:  958| [45] ["Yeah..."]
103:  963| [45] [Natsuhiko was unsure what the possibility was that he'd find a good owner, but he was willing to bet on it.]
104:  968| [45] [Natsuhiko leaned down and made eye contact with Sirius.]
105:  976| [47] [Natsuhiko]
106:  979| [45] ["Listen up, Sirius."]
107:  987| [47] [Natsuhiko]
108:  990| [45] ["The gate's shut. But I'm sure you can still slip through it."]
109:  998| [47] [Natsuhiko]
110: 1001| [45] ["After that, just run as far as you can. If you can do that, I'm sure you'll find a kind owner who'll take care of you. Understand?"]
111: 1006| [47] [Sirius]
112: 1009| [45] ["Wuff."]
113: 1014| [45] [Sirius let out just a small whine. Perhaps because Natsuhiko was whispering.]
114: 1019| [45] [He really was a smart dog.]
115: 1024| [45] [Suddenly, Natsuhiko felt reluctant to set him free.]
116: 1029| [47] [Natsuhiko]
117: 1030| [45] [(But... I need to set him free if I want him to live.)]
118: 1035| [45] [As Natsuhiko pondered that thought, Mashiro shrieked.]
119: 1061| [47] [Mashiro]
120: 1064| [45] ["Wait, Natsuhiko! There's somebody in front of the gate..."]
121: 1072| [47] [Natsuhiko]
122: 1075| [45] ["What?"]
123: 1143| [45] [Natsuhiko looked, and sure enough, there was what appeared to be a station box by the gate.]
124: 1148| [45] [A large man was inside giving a sharp look about his surroundings.]
125: 1200| [47] [Mashiro]
126: 1203| [45] ["They have a lookout even at night...!"]
127: 1211| [47] [Natsuhiko]
128: 1214| [45] ["Hmm..."]
129: 1219| [45] [Natsuhiko racked his brain.]
130: 1224| [45] [And after some frantic thinking--]
131: 1229| [45] [He came up with a do-or-die last ditch effort.]
132: 1237| [47] [Natsuhiko]
133: 1240| [45] ["Sirius... I'm gonna go distract that man; you take that opening and run for it."]
134: 1245| [47] [Sirius]
135: 1248| [45] ["Bwow?"]
136: 1274| [47] [Mashiro]
137: 1277| [45] ["No, Natsuhiko, you can't! They're gonna catch you, you know!?"]
138: 1285| [47] [Natsuhiko]
139: 1288| [45] ["I don't care! I don't care if I get put in jail if it that's what it takes to keep Sirius alive!"]
140: 1314| [47] [Mashiro]
141: 1317| [45] ["!"]
142: 1322| [45] [Mashiro twitched at Natsuhiko's declaration.]
143: 1327| [45] [But she soon responded with a meek look on her face.]
144: 1353| [47] [Mashiro]
145: 1356| [45] ["... You're right..."]
146: 1382| [47] [Mashiro]
147: 1385| [45] ["Then I'll help you distract him."]
148: 1393| [47] [Natsuhiko]
149: 1396| [45] ["Huh? You sure? It's too dangerous for a girl."]
150: 1404| [47] [Mashiro]
151: 1407| [45] ["I can't let you be the only one who gets to show off."]
152: 1412| [45] [Natsuhiko smirked at those words.]
153: 1417| [45] [He expected nothing less from his biggest rival. Though he had the feeling if they were friends, she'd be quite a reliable ally.]
154: 1425| [47] [Natsuhiko]
155: 1428| [45] ["Okay... then let's go."]
156: 1436| [47] [Natsuhiko]
157: 1439| [45] ["Run for it, Sirius!"]
158: 1444| [45] [And with that yell, Natsuhiko struck Sirius on the back.]
159: 1449| [45] [But the dog didn't move.]
160: 1454| [45] [He just looked at Natsuhiko's face and let out a sad whine.]
161: 1459| [47] [Sirius]
162: 1462| [45] ["*whine* *whine*..."]
163: 1467| [45] [That voice wrenched Natsuhiko's heart.]
164: 1475| [47] [Natsuhiko]
165: 1478| [45] ["... You..."]
166: 1486| [47] [Natsuhiko]
167: 1489| [45] ["You don't want to leave us?"]
168: 1494| [47] [Sirius]
169: 1497| [45] ["... Bark."]
170: 1505| [47] [Natsuhiko]
171: 1508| [45] ["I see... I don't want to leave you, either."]
172: 1516| [47] [Natsuhiko]
173: 1519| [45] ["But you need to go if you want to live...!"]
174: 1524| [45] [Sirius probably didn't understand Natsuhiko's words. But he seemed to understand his intention.]
175: 1529| [45] [Eventually, Sirius looked towards the gate.]
176: 1537| [47] [Natsuhiko]
177: 1540| [45] ["That's good, Sirius."]
178: 1545| [45] [Natsuhiko struck Sirius on the back once more.]
179: 1550| [45] [So that his feelings wouldn't sway again.]
180: 1555| [47] [Sirius]
181: 1558| [45] ["Bowww!"]
182: 1563| [45] [And with that yelp, the three shadows broke into a run.]
183: 1637| [45] [Natsuhiko and Mashiro went up to the station box and started yelling.]
184: 1645| [47] [Natsuhiko]
185: 1648| [45] ["Heyyy! You stupid old man!"]
186: 1674| [47] [Mashiro]
187: 1677| [45] ["Who cares about this dumb old gate! This hunk of junk should just disappear~!"]
188: 1682| [47] [Security Guard]
189: 1685| [45] ["Wh-what was that!?"]
190: 1690| [45] [The sudden disparagement from children caused the security guard in the station to jump up.]
191: 1695| [45] [He leaped out of the box and started yelling at the kids.]
192: 1700| [47] [Security Guard]
193: 1703| [45] ["Hey! What do you snot-nosed brats think you're doing in the middle of the night!?"]
194: 1708| [45] [He looked terribly enraged, but Natsuhiko shouted out, undaunted.]
195: 1716| [47] [Natsuhiko]
196: 1719| [45] ["We're no snot-nosed brats! We're heroes!"]
197: 1724| [47] [Security Guard]
198: 1727| [45] ["Th-the hell are you saying, kid!?"]
199: 1732| [45] [At that moment, the security guard's attention was focused completely on the kids.]
200: 1758| [47] [Mashiro]
201: 1761| [45] ["Now's your chance, Sirius!"]
202: 1766| [45] [Mashiro yelled.]
203: 1771| [45] [And at the same time, a small shadow leaped out from behind them.]
204: 1776| [45] [The shadow slipped past the security guard and headed for the gate.]
205: 1781| [47] [Security Guard]
206: 1784| [45] ["Hmm? Ah, hold it right there, you mangy mutt!"]
207: 1789| [45] [By the time the security guard reacted, it was too late.]
208: 1794| [45] [Sirius had already slipped through the gate and dashed into the tunnel leading outside the city.]
209: 1799| [45] [His small shadow melted into darkness of the night.]
210: 1804| [47] [Natsuhiko]
211: 1805| [45] [(You're so fast, Sirius...!)]
212: 1810| [45] [At that speed, he'd probably get away even if the security guard chased him.]
213: 1815| [45] [And with that thought in mind, Natsuhiko watched Sirius off, though he was already out of sight--]
214: 1823| [47] [Natsuhiko]
215: 1826| [45] ["Goodbye..."]
216: 1831| [45] [Natsuhiko bit farewell to his friend of only a short while.]
217: 1839| [47] [Natsuhiko]
218: 1842| [45] ["... Okay! Mashiro, draw back!"]
219: 1868| [47] [Mashiro]
220: 1871| [45] ["Roger!"]
221: 1932| [45] [The security guard yelled something or other from behind, but they ran away without a second thought.]
222: 1937| [45] [They kept running with serious looks on their faces.]
223: 1942| [45] [--Eventually, Mashiro let out an odd voice.]
224: 1984| [47] [Mashiro]
225: 1987| [45] ["... Heheh, tee hee..."]
226: 1995| [47] [Natsuhiko]
227: 1998| [45] ["Hey, what's so funny!? Quit laughing and run!"]
228: 2024| [47] [Mashiro]
229: 2027| [45] ["But it's just so funny!"]
230: 2035| [47] [Natsuhiko]
231: 2038| [45] ["Huh?"]
232: 2043| [45] [For a second, he had no idea what she was talking about.]
233: 2048| [45] [But now that she mentioned it, the joy of a successful mission, the excitement, and every other emotion mixed together--]
234: 2056| [47] [Natsuhiko]
235: 2059| [45] ["... Phhhbttt! Heeheehee...!"]
236: 2064| [45] [It certainly was worth a laugh.]
237: 2072| [47] [Natsuhiko]
238: 2075| [45] ["Hahahah, ahahahahah!"]
239: 2101| [47] [Mashiro]
240: 2104| [45] ["See? It's kinda funny, isn't it? Eheh, ahahah!"]
241: 2109| [45] [Their laughter echoed through the night streets.]
242: 2180| [45] [A beautiful full moon looked down upon the children as it shined in the sky...]
