  0:   44| [55] [√Double Chapter 5]
110: 1675| [47] [Yuuri]
111: 1678| [45] ["Well, first of all, this is second-hand information from the professor, but... this world is filled with BC particles."]
112: 1686| [47] [Yuuri]
113: 1689| [45] ["And of course, even the human brain is filled with high-energy BC particles."]
114: 1697| [47] [Yuuri]
115: 1700| [45] ["Intracerebral BC particles affect the brain, and are affected by the brain. They have no substance, but they certainly exist."]
116: 1708| [47] [Yuuri]
117: 1711| [45] ["Doesn't that sound similar to something often talked about in the past?"]
118: 1719| [47] [Natsuhiko]
119: 1722| [45] ["Consciousness... no... the 'spirit'...?"]
120: 1748| [47] [Yuuri]
121: 1751| [45] ["Yes. The professor thought that if what we called the spirit were to actually exist, it might consist of the BC particles that fill the brain."]
122: 1756| [45] [That sentiment closely resembled the things that the Subject Ns inside of Watase and Ukita had said.]
123: 1764| [47] [Natsuhiko]
124: 1767| [45] ["Then let's say you were able to create a lump of high-energy BC particles outside of the brain. Would that make a spirit?"]
125: 1793| [47] [Yuuri]
126: 1796| [45] ["Would it indeed? That was the purpose of today's experiment."]
127: 1853| [47] [Yuuri]
128: 1856| [45] ["The experimental procedure was to use the WX particle amplifier to create a roughly 500 mSv WX particle field in Area N."]
129: 1864| [47] [Yuuri]
130: 1867| [45] ["But WX particles are merely lumps of energy without any sort of information. An 'empty spirit', so to speak."]
131: 1875| [47] [Yuuri]
132: 1878| [45] ["But afterwards, I was to enter Area N and continue using BC for several hours."]
133: 1886| [47] [Natsuhiko]
134: 1889| [45] ["BC? On whom?"]
135: 1922| [47] [Yuuri]
136: 1925| [45] ["Nobody. Just untargeted telepathy."]
137: 1952| [47] [Salyu]
138: 1955| [45] ["Why do that...?"]
139: 1963| [47] [Yuuri]
140: 1966| [45] ["Basically, this is what the professor wanted to test:"]
141: 1992| [47] [Yuuri]
142: 1995| [45] ["If I took all of my intracerebral information energy and emitted it outside my brain with BC--"]
143: 2003| [47] [Yuuri]
144: 2006| [45] ["Would that create a copy of my spirit?"]
145: 2032| [47] [Natsuhiko]
146: 2035| [45] ["...!?"]
147: 2040| [45] [Something like an electric current ran down Natsuhiko's spine as he heard that question.]
148: 2045| [45] [He felt as if there were some sort of truth he never realized hidden within Yuuri's words...]
149: 2053| [47] [Natsuhiko]
150: 2056| [45] ["S... so, were you able to make a spirit then?"]
151: 2082| [47] [Yuuri]
152: 2085| [45] ["Hmm... I don't think so. This incident happened before the experiment could start, so--"]
153: 2090| [45] [Before Yuuri could finish,]
154: 2095| [45] [a voice abruptly echoed inside Natsuhiko's head.]
155: 2199| [85] [{STOP!!!!!!}]
156: 2200| [86] [???]
157: 2201| [86] [{STOP!!!!!!}]
158: 2268| [47] [Natsuhiko]
159: 2271| [45] ["Huh!?"]
160: 2276| [45] [Natsuhiko gasped.]
161: 2284| [47] [Yuuri]
162: 2287| [45] ["S-stop!?"]
163: 2295| [47] [Salyu]
164: 2298| [45] ["Wha-!?"]
165: 2303| [45] [Yuuri and Salyu both opened their eyes and looked at Natsuhiko.]
166: 2335| [47] [Yuuri]
167: 2338| [45] ["Hikorin, did you use telepathy just now...?"]
168: 2346| [47] [Natsuhiko]
169: 2349| [45] ["N-no! I didn't!"]
170: 2354| [45] [That's right-- Natsuhiko didn't use telepathy at all.]
171: 2359| [45] [And yet all three of them heard that voice.]
172: 2364| [45] [A voice that clearly sounded like Natsuhiko's telepathy.]
173: 2369| [47] [Natsuhiko]
174: 2370| [45] [(No, that's not all that's strange!)]
175: 2375| [47] [Natsuhiko]
176: 2376| [45] [(Why would I hear my own telepathy!?)]
177: 2381| [45] [The moment that thought crossed his mind, the voice echoed once more.]
178: 2459| [85] [{I'll wreck your brain!!!!}]
179: 2460| [86] [???]
180: 2461| [86] [{I'll wreck your brain!!!!}]
181: 2586| [85] [{Wreck it wreck it wreck it wreck it!!!!!}]
182: 2587| [86] [???]
183: 2588| [86] [{Wreck it wreck it wreck it wreck it!!!!!}]
184: 2619| [47] [Natsuhiko]
185: 2622| [45] ["Ghh!!"]
186: 2630| [47] [Yuuri]
187: 2633| [45] ["Kyaaahhh!"]
188: 2641| [47] [Salyu]
189: 2644| [45] ["Ggh, ggh...!"]
190: 2649| [45] [It was telepathy intense enough to shake their very minds.]
191: 2657| [47] [Natsuhiko]
192: 2660| [45] ["Wh-what is this!? What's going on!?"]
193: 2665| [45] [As he screamed, Natsuhiko suddenly remembered--]
194: 2670| [45] [--He had fired out that telepathy before.]
195: 2723| [45] [--It was from back when he ran away with Mashiro in his arms as Watase attacked them.]
196: 2728| [45] [Natsuhiko had fired intense telepathy in order to freeze Watase in his tracks.]
197: 2789| [47] [Natsuhiko]
198: 2792| [45] [{STOP!!!!!}]
199: 2800| [47] [Watase]
200: 2803| [45] ["Ghh!?"]
201: 2853| [47] [Natsuhiko]
202: 2854| [45] [(That was telepathy from back then... Why are we hearing it now?)]
203: 2859| [45] [For a moment, he had no idea what was going on--]
204: 2864| [45] [But then he remembered one of Ena's lectures.]
205: 2937| [47] [Ena]
206: 2940| [45] ["BC energy created by telepathy starts decaying after it's sent, but it's not like it fades to zero immediately."]
207: 2948| [47] [Ena]
208: 2951| [45] ["So in other words, with or without a target, extraordinarily strong BC can remain in place for a while..."]
209: 2970| [47] [Natsuhiko]
210: 2973| [45] ["... My telepathy... is lingering...?"]
211: 2999| [47] [Salyu]
212: 3002| [45] ["Huh? Was that voice telepathy you used before?"]
213: 3010| [47] [Natsuhiko]
214: 3013| [45] ["Yeah. I don't know why, but it looks like it's come back."]
215: 3039| [47] [Yuuri]
216: 3042| [45] ["Maybe the information energy stayed around? It's a rare occurrence, but it does--"]
217: 3047| [45] [Before Yuuri could finish--]
218: 3093| [45] [--another Yuuri appeared in the middle of the room.]
219: 3151| [47] [Natsuhiko]
220: 3154| [45] ["Waah!"]
221: 3162| [47] [Yuuri]
222: 3165| [45] ["Th-there's another me!?"]
223: 3173| [47] [Salyu]
224: 3176| [45] ["Wha-wha-wha..."]
225: 3181| [45] [It was a somewhat blurry, surreal visage.]
226: 3186| [47] [Natsuhiko]
227: 3187| [45] [(A phantom!?)]
228: 3192| [45] [With Natsuhiko at a loss for words, the phantom Yuuri spoke.]
229: 3256| [47] [Phantom]
230: 3259| [45] [{... I'm sorry for deceiving you for so long.}]
231: 3267| [47] [Phantom]
232: 3270| [45] [{... But I'm sure you'll be okay without me now.}]
233: 3278| [47] [Phantom]
234: 3281| [45] [{You've noticed it these past few days, haven't you? You're not alone, Hikorin.}]
235: 3286| [45] [Those words jogged Natsuhiko's memory.]
236: 3294| [47] [Natsuhiko]
237: 3297| [45] ["Th-this... is from the time Yuuri's phantom disappeared...!"]
238: 3305| [47] [Yuuri]
239: 3308| [45] ["Ah... Now my telepathy's come back?"]
240: 3313| [45] [That was the telepathy Yuuri had used a few hours ago to separate Natsuhiko from the phantom.]
241: 3318| [45] [It was high-grade telepathy that worked not only to cause an auditory hallucination, but a visual one as well.]
242: 3377| [45] [--And as soon as they had realized what happened, the phantom disappeared.]
243: 3423| [45] [The kids murmured in dumbfounded shock.]
244: 3431| [47] [Natsuhiko]
245: 3434| [45] ["... Why did that happen over and over?"]
246: 3460| [47] [Yuuri]
247: 3463| [45] ["H-hmm, I wonder why..."]
248: 3489| [47] [Yuuri]
249: 3492| [45] ["Perhaps it's because we've used BC repeatedly in a WX particle-rich environment?"]
250: 3518| [47] [Yuuri]
251: 3521| [45] ["Such an environment would indeed make it easier for information energy to linger..."]
252: 3529| [47] [Natsuhiko]
253: 3532| [45] ["I see... Hopefully that's all it was."]
254: 3558| [47] [Salyu]
255: 3561| [45] ["As long as you know the cause, it doesn't really matter. There are more important issues at hand."]
256: 3569| [47] [Salyu]
257: 3572| [45] ["We should finish the idle chatter and continue moving forward."]
258: 3580| [47] [Natsuhiko]
259: 3583| [45] ["Y-you're right."]
260: 3588| [45] [Indeed. They couldn't just stand there forever.]
261: 3646| [45] [The three kids took Alice Number 2 with them as they headed towards the control room.]
262: 3705| [45] [And after saying that, they left the room.]
