  0:   39| [55] [√Before Chapter 4]
 64:  757| [85] [ There... is no boy.}]
 65:  768| [86] [Pitcher]
 66:  769| [86] [{Roger, this is Pitcher Tanaka. One girl is on the roof. There... is no boy.}]
 67:  777| [85] [{That girl must be Ms. Munakata, eh. So Mr. Nameless hasn't shown up?}]
 68:  788| [86] [Batter]
 69:  789| [86] [{That girl must be Ms. Munakata, eh. So Mr. Nameless hasn't shown up?}]
 70:  801| [85] [{He couldn't show up with]
 71:  803| [85] [ such a crowd gathered here...]
 72:  805| [85] [ You know,]
 73:  807| [85] [ he's shy and all.}]
 74:  818| [86] [Calm Boy]
 75:  819| [86] [{He couldn't show up with such a crowd gathered here... You know, he's shy and all.}]
 76:  831| [85] [{Oh no, oh no, oh no. Then that means it'll all be for nothing!}]
 77:  847| [86] [Catcher]
 78:  848| [86] [{Oh no, oh no, oh no. Then that means it'll all be for nothing!}]
 79:  853| [85] [{Hey! All you onlookers, scram!]
 80:  855| [85] [ Everyone who gets]
 81:  857| [85] [ in the way of love]
 82:  859| [85] [ should get kicked in the mouth]
 83:  861| [85] [ by a horse and die!}]
 84:  872| [86] [Stupid Boy]
 85:  873| [86] [{Hey! All you onlookers, scram! Everyone who gets in the way of love should get kicked in the mouth by a horse and die!}]
 86:  884| [85] [{... Oh no, they're not scramming at all! Ms. Munakata looks really uncomfortable!}]
 87:  895| [86] [Batter]
 88:  896| [86] [{... Oh no, they're not scramming at all! Ms. Munakata looks really uncomfortable!}]
 89:  904| [85] [                                {And that's where I come in!                                            ]
 90:  906| [85] [                      Hello everybody! It's 'Angel Kamiya, etc.'!}                             ]
 91:  922| [86] [Vocalist]
 92:  923| [86] [{And that's where I come in! Hello everybody! It's 'Angel Kamiya, etc.'!}]
 93:  928| [85] [{Wait,]
 94:  930| [85] [ hold on a sec.]
 95:  932| [85] [ What's with that timing?}]
 96:  943| [86] [Audience Member 1]
 97:  944| [86] [{Wait, hold on a sec. What's with that timing?}]
 98:  956| [85] [{This isn't where]
 99:  958| [85] [ you come in at all!]
100:  960| [85] [ Back off!}]
101:  971| [86] [Audience Member 2]
102:  972| [86] [{This isn't where you come in at all! Back off!}]
103:  983| [85] [{No, let me talk first! There's something I want to say to Mr. Nameless!}]
104:  994| [86] [Vocalist]
105:  995| [86] [{No, let me talk first! There's something I want to say to Mr. Nameless!}]
106: 1011| [85] [{Okay, I approve!]
107: 1013| [85] [ Speak your heart out,]
108: 1015| [85] [ Angel Kamiya!}]
109: 1031| [86] [Stupid Boy]
110: 1032| [86] [{Okay, I approve! Speak your heart out, Angel Kamiya!}]
111: 1037| [85] [{Thank you, foolish stranger! Now then, you listening, Mr. Nameless!?}]
112: 1048| [86] [Vocalist]
113: 1049| [86] [{Thank you, foolish stranger! Now then, you listening, Mr. Nameless!?}]
114: 1055| [85] [{As the light music club's hack of a vocalist,]
115: 1057| [85] [ I've been showered in the scorn of the entire student population! And yet still I sing!}]
116: 1068| [86] [Vocalist]
117: 1069| [86] [{As the light music club's hack of a vocalist, I've been showered in the scorn of the entire student population! And yet still I sing!}]
118: 1075| [85] [{But do you know why!? It's because no matter how much they laugh,]
119: 1077| [85] [ there's still something I want to get through to 'em!}]
120: 1088| [86] [Vocalist]
121: 1089| [86] [{But do you know why!? It's because no matter how much they laugh, there's still something I want to get through to 'em!}]
122: 1095| [85] [{And I'm sure there's something you want to get through to Ms. Munakata!]
123: 1097| [85] [ No matter how many people look at you funny!}]
124: 1108| [86] [Vocalist]
125: 1109| [86] [{And I'm sure there's something you want to get through to Ms. Munakata! No matter how many people look at you funny!}]
126: 1115| [85] [{This is neither the time nor place to shy away!]
127: 1117| [85] [ Go now or you'll never forgive yourself!}]
128: 1133| [86] [Vocalist]
129: 1134| [86] [{This is neither the time nor place to shy away! Go now or you'll never forgive yourself!}]
130: 1139| [85] [{Mmgh, he actually]
131: 1141| [85] [ said something respectable...}]
132: 1152| [86] [Audience Member 2]
133: 1153| [86] [{Mmgh, he actually said something respectable...}]
134: 1162| [85] [{Now if only]
135: 1164| [85] [ he'd work that hard ]
136: 1166| [85] [ to actually sing properly.}]
137: 1177| [86] [Audience Member 3]
138: 1178| [86] [{Now if only he'd work that hard to actually sing properly.}]
139: 1183| [85] [{But Kamiya's right,]
140: 1185| [85] [ Mr. Nameless!]
141: 1187| [85] [ If you don't go now,]
142: 1189| [85] [ Ms. Munakata]
143: 1191| [85] [ will be the only one]
144: 1193| [85] [ people will look at funny,]
145: 1195| [85] [ you know!?}]
146: 1206| [86] [Calm Boy]
147: 1207| [86] [{But Kamiya's right, Mr. Nameless! If you don't go now, Ms. Munakata will be the only one people will look at funny, you know!?}]
148: 1215| [85] [{So come out here]
149: 1217| [85] [ and save her already!}]
150: 1233| [86] [Calm Boy]
151: 1234| [86] [{So come out here and save her already!}]
152: 1239| [85] [{Yeah! That's a really good thing to say!}]
153: 1250| [86] [Pitcher]
154: 1251| [86] [{Yeah! That's a really good thing to say!}]
155: 1258| [85] [{That might actually be why all the onlookers suddenly went quiet...}]
156: 1269| [86] [Batter]
157: 1270| [86] [{That might actually be why all the onlookers suddenly went quiet...}]
158: 1282| [85] [{Here's your chance, Nameless!]
159: 1284| [85] [ Go for it!]
160: 1286| [85] [ Show her you're a man!}]
161: 1297| [86] [Stupid Boy]
162: 1298| [86] [{Here's your chance, Nameless! Go for it! Show her you're a man!}]
163: 1312| [85] [{...}]
164: 1328| [86] [Catcher]
165: 1329| [86] [{...}]
166: 1334| [85] [{... Ah, look, someone's stepping forth from the crowd...!}]
167: 1345| [86] [Catcher]
168: 1346| [86] [{... Ah, look, someone's stepping forth from the crowd...!}]
169: 1355| [85] [{What!? ]
170: 1357| [85] [ Could that be Mr. Nameless!?}]
171: 1368| [86] [Calm Boy]
172: 1369| [86] [{What!? Could that be Mr. Nameless!?}]
173: 1381| [85] [{Everybody shut up!}]
174: 1397| [86] [Pitcher]
175: 1398| [86] [{Everybody shut up!}]
176: 1408| [85] [                   {...}                    ]
177: 1419| [86] [Ms. Munakata]
178: 1420| [86] [{...}]
179: 1430| [85] [                   {...}                    ]
180: 1446| [86] [Youthful Boy]
181: 1447| [86] [{...}]
182: 1452| [85] [{... How long did you expect]
183: 1454| [85] [ to make me wait?}]
184: 1465| [86] [Ms. Munakata]
185: 1466| [86] [{... How long did you expect to make me wait?}]
186: 1471| [85] [{I-I'm sorry...!}]
187: 1482| [86] [Youthful Boy]
188: 1483| [86] [{I-I'm sorry...!}]
189: 1492| [85] [{Well, whatever.]
190: 1494| [85] [ Anyway...]
191: 1496| [85] [ so that's what you look like, huh?}]
192: 1507| [86] [Ms. Munakata]
193: 1508| [86] [{Well, whatever. Anyway... so that's what you look like, huh?}]
194: 1518| [85] [{... People often make fun of me]
195: 1520| [85] [ for looking like a girl.}]
196: 1531| [86] [Youthful Boy]
197: 1532| [86] [{... People often make fun of me for looking like a girl.}]
198: 1539| [85] [{Heheh. I can tell.}]
199: 1555| [86] [Ms. Munakata]
200: 1556| [86] [{Heheh. I can tell.}]
201: 1561| [85] [{... Um,]
202: 1563| [85] [ more importantly,]
203: 1565| [85] [ Ms. Munakata, our telepathy...}]
204: 1576| [86] [Youthful Boy]
205: 1577| [86] [{... Um, more importantly, Ms. Munakata, our telepathy...}]
206: 1582| [85] [                  {Huh?}                  ]
207: 1593| [86] [Ms. Munakata]
208: 1594| [86] [{Huh?}]
209: 1604| [85] [{Everyone can hear it.]
210: 1606| [85] [ It's embarrassing...}]
211: 1617| [86] [Youthful Boy]
212: 1618| [86] [{Everyone can hear it. It's embarrassing...}]
213: 1627| [85] [{A little late for that now.]
214: 1629| [85] [ But you're right...}]
215: 1640| [86] [Ms. Munakata]
216: 1641| [86] [{A little late for that now. But you're right...}]
217: 1649| [85] [{Let's speak ]
218: 1651| [85] [ in our own voices now.}]
219: 1662| [86] [Ms. Munakata]
220: 1663| [86] [{Let's speak in our own voices now.}]
221: 1671| [85] [              {--Okay.}              ]
222: 1687| [86] [Youthful Boy]
223: 1688| [86] [{--Okay.}]
224: 1698| [85] [{...}]
225: 1709| [86] [Ms. Munakata]
226: 1710| [86] [{...}]
227: 1720| [85] [{...}]
228: 1736| [86] [Youthful Boy]
229: 1737| [86] [{...}]
230: 1744| [85] [{... Ah, did everyone hear that conversation just now?}]
231: 1755| [86] [Pitcher]
232: 1756| [86] [{... Ah, did everyone hear that conversation just now?}]
233: 1764| [85] [{Yeah... now that's youth for ya.}]
234: 1775| [86] [Batter]
235: 1776| [86] [{Yeah... now that's youth for ya.}]
236: 1784| [85] [{Yup. That's youth.}]
237: 1800| [86] [Catcher]
238: 1801| [86] [{Yup. That's youth.}]
239: 1806| [85] [{Huh? I didn't hear. ]
240: 1808| [85] [ Can someone give us an update?}]
241: 1819| [86] [Audience Member 1]
242: 1820| [86] [{Huh? I didn't hear. Can someone give us an update?}]
243: 1828| [85] [{Nah, ]
244: 1830| [85] [ I'm not that tasteless, man.}]
245: 1841| [86] [Calm Boy]
246: 1842| [86] [{Nah, I'm not that tasteless, man.}]
247: 1847| [85] [{Mmm, ]
248: 1849| [85] [ I'm so touched!]
249: 1851| [85] [ What a grand scene,]
250: 1853| [85] [ Angel Kamiya,]
251: 1855| [85] [ I'm impressed!}]
252: 1866| [86] [Stupid Boy]
253: 1867| [86] [{Mmm, I'm so touched! What a great scene, Angel Kamiya, I'm impressed!}]
254: 1881| [85] [{Okay, everybody! Here we go! ]
255: 1883| [85] [ A song from the light music club to our future couple!}]
256: 1899| [86] [Vocalist]
257: 1900| [86] [{Okay, everybody! Here we go! A song from the light music club to our future couple!}]
258: 1912| [85] [{"Myself;Yourself"!}]
259: 1923| [86] [Vocalist]
260: 1924| [86] [{"Myself;Yourself"!}]
261: 1931| [85] [{Like I said,]
262: 1933| [85] [ play an original song for once.}]
263: 1944| [86] [Audience Member 2]
264: 1945| [86] [{Like I said, play an original song for once.}]
265: 1958| [85] [{Well, whatever.]
266: 1960| [85] [ We can let it slide for today...}]
267: 1977| [86] [Audience Member 3]
268: 1978| [86] [{Well, whatever. We can let it slide for today...}]
269: 2041| [45] [--As they passed through the hallway, Mashiro asked the other two a question.]
270: 2083| [47] [Mashiro]
271: 2086| [45] ["Hey, should we go drop by somewhere on the way back?"]
272: 2094| [47] [Natsuhiko]
273: 2097| [45] ["Nah, let's head straight home today."]
274: 2147| [47] [Salyu]
275: 2150| [45] ["I agree. I just want to enjoy a chat over a nice dinner with you all."]
276: 2176| [47] [Mashiro]
277: 2179| [45] ["Oh my, that's a cute thing to say."]
278: 2187| [47] [Natsuhiko]
279: 2190| [45] ["Well, we've been going out every day lately, so let's just relax a bit at home today."]
280: 2216| [47] [Mashiro]
281: 2219| [45] ["Yeah."]
282: 2224| [45] [Unlike yesterday's trip back from school, today was strangely calm and relaxing.]
283: 2229| [45] [So much so that they almost completely forgot about what Ukita had said.]
284: 2329| [45] [When they left the school building, it was dim and gloomy outside.]
285: 2370| [47] [Mashiro]
286: 2373| [45] ["Looks like it could rain any second now, huh."]
287: 2378| [45] [Natsuhiko looked up to the sky in response,]
288: 2482| [45] [and sure enough, it looked like it could start pouring any moment.]
289: 2487| [47] [Natsuhiko]
290: 2488| [45] [(Oh boy. I hope we can at least make it home before it starts raining...)]
291: 2493| [45] [The moment Natsuhiko had that hope--]
292: 2553| [45] [Drop by drop, the rain began to fall.]
293: 2567| [47] [Mashiro]
294: 2570| [45] ["Ah, crap, it's really starting to fall!"]
295: 2578| [47] [Natsuhiko]
296: 2581| [45] ["Now that sucks. I didn't bring an umbrella."]
297: 2589| [47] [Salyu]
298: 2592| [45] ["Let's get on the bus. It should be here soon enough."]
299: 2677| [45] [They looked at the bus stop in front of the school just as the bus began to arrive.]
300: 2685| [47] [Natsuhiko]
301: 2688| [45] ["Oh, good timing."]
302: 2714| [47] [Mashiro]
303: 2717| [45] ["What a lifesaver!"]
304: 2722| [45] [And the three of them boarded the bus as they chatted amongst themselves.]
305: 2891| [45] [It was a little crowded inside.]
306: 2896| [45] [There were probably other people who rushed to board the bus after the rain started to fall, too.]
307: 2901| [45] [Natsuhiko let Salyu and Mashiro sit in the seats and stood next to them.]
308: 2955| [47] [Mashiro]
309: 2958| [45] ["Aww, if only the weather were nicer, I would've liked to go out for a while."]
310: 2966| [47] [Natsuhiko]
311: 2969| [45] ["Huh? What, more shopping?"]
312: 3017| [47] [Mashiro]
313: 3020| [45] ["I mean, Salyu still doesn't know this town at all, right?"]
314: 3028| [47] [Salyu]
315: 3031| [45] ["I did look around a little on the first day, but I admit, I still don't know that much."]
316: 3039| [47] [Natsuhiko]
317: 3042| [45] ["I see. I guess you're right..."]
318: 3055| [45] [Natsuhiko thought for a second before speaking.]
319: 3063| [47] [Natsuhiko]
320: 3066| [45] ["... Well, the day after tomorrow's a Sunday, so how about we go around town then?"]
321: 3114| [47] [Mashiro]
322: 3117| [45] ["Ah, sounds good!"]
323: 3122| [45] [Mashiro's eyes gleamed at Natsuhiko's proposal.]
324: 3127| [45] [--Usually, Natsuhiko spent his Sundays with Yuuri.]
325: 3132| [45] [But just this once probably wouldn't hurt.]
326: 3140| [47] [Natsuhiko]
327: 3143| [45] ["Well, that said, there's nothing really to see in terms of tourist attractions. It is kind of an odd city, after all."]
328: 3151| [47] [Salyu]
329: 3154| [45] ["... That's fine."]
330: 3202| [47] [Mashiro]
331: 3205| [45] ["Then how about we go look at some of the research facilities that allow it?"]
332: 3213| [47] [Salyu]
333: 3216| [45] ["Also, if at all possible, there's a little more shopping I'd like to do."]
334: 3224| [47] [Natsuhiko]
335: 3227| [45] ["Huh? Did you think of something you want to buy?"]
336: 3235| [47] [Salyu]
337: 3238| [45] ["Books. I did bring just one book from home, but I want more."]
338: 3246| [47] [Natsuhiko]
339: 3249| [45] ["Huh? Just one book? Did you not bring anything else?"]
340: 3257| [47] [Salyu]
341: 3260| [45] ["Anything else? You mean like everyday necessities?"]
342: 3268| [47] [Natsuhiko]
343: 3271| [45] ["No, not like that. I mean did you bring anything like keepsakes of your home or anything..."]
344: 3279| [47] [Salyu]
345: 3282| [45] ["Nothing."]
346: 3290| [47] [Mashiro]
347: 3293| [45] ["Huh? Really now?"]
348: 3298| [45] [Natsuhiko was a little surprised to hear that too.]
349: 3306| [47] [Natsuhiko]
350: 3309| [45] ["... If I were 13 and moved away from my family to a faraway country, I think I'd get pretty homesick."]
351: 3317| [47] [Salyu]
352: 3320| [45] ["I don't harbor that sort of emotion at all. I have no particular attachment to my hometown."]
353: 3328| [47] [Natsuhiko]
354: 3331| [45] ["I-I see..."]
355: 3339| [47] [Mashiro]
356: 3342| [45] ["Then whaddaya think about this town? Think you can get any emotional attachment here?"]
357: 3350| [47] [Salyu]
358: 3353| [45] ["... Hard to judge. I don't know for sure if I like it or hate it."]
359: 3361| [47] [Mashiro]
360: 3364| [45] ["Oh boy, that's kinda blunt..."]
361: 3372| [47] [Natsuhiko]
362: 3375| [45] ["Well, she just got to Japan recently, so she can't tell for certain if she likes it or hates it yet."]
363: 3383| [47] [Mashiro]
364: 3386| [45] ["Y-yeah, I guess that's true."]
365: 3394| [47] [Mashiro]
366: 3397| [45] ["Well, let's just set that question aside for now."]
367: 3405| [47] [Salyu]
368: 3408| [45] ["But still, regardless, I would like to go shopping. With you two."]
369: 3416| [45] [After Natsuhiko muttered that, Mashiro spoke from beside him.]
370: 3424| [47] [Mashiro]
371: 3427| [45] ["... Well, the day after tomorrow's a Sunday, so how about we go around town then?"]
372: 3435| [47] [Natsuhiko]
373: 3438| [45] ["Ah, yeah, sounds good."]
374: 3443| [45] [--Usually, Natsuhiko spent his Sundays with Yuuri.]
375: 3448| [45] [But just this once probably wouldn't hurt.]
376: 3496| [47] [Mashiro]
377: 3499| [45] ["Well, that said, there's nothing really to see in terms of tourist attractions. It is kind of an odd city, I'd say."]
378: 3507| [47] [Salyu]
379: 3510| [45] ["... That's fine."]
380: 3518| [47] [Mashiro]
381: 3521| [45] ["Then how about we go look at some of the research facilities that allow it?"]
382: 3529| [47] [Salyu]
383: 3532| [45] ["Also, if at all possible, there's a little more shopping I'd like to do."]
384: 3540| [47] [Natsuhiko]
385: 3543| [45] ["Huh? Did you think of something you want to buy?"]
386: 3551| [47] [Salyu]
387: 3554| [45] ["Books. I did bring just one book from home, but I already finished reading it."]
388: 3602| [47] [Mashiro]
389: 3605| [45] ["I see, I see. Then pardon me for being forward, but allow me to pick some titles from the '90s golden age of sci-fi for you to try!"]
390: 3613| [47] [Mashiro]
391: 3616| [45] ["There are so many legendary titles to choose from.%NLike 'Neon Genocide Vangel' and 'Ghost in the Core'."]
392: 3624| [47] [Salyu]
393: 3627| [45] ["I've never heard of those titles... Very interesting."]
394: 3632| [45] [Those weren't books but anime titles-- but Natsuhiko didn't have the heart to say it.]
395: 3680| [47] [Salyu]
396: 3683| [45] ["Natsuhiko, is there anything you want to buy?"]
397: 3691| [47] [Natsuhiko]
398: 3694| [45] ["No, not in particular..."]
399: 3702| [47] [Mashiro]
400: 3705| [45] ["That's a little boring."]
401: 3753| [47] [Mashiro]
402: 3756| [45] ["... I know! Let's pick out clothes for Natsuhiko this time!"]
403: 3764| [47] [Natsuhiko]
404: 3767| [45] ["Huh, no, you don't need to."]
405: 3775| [47] [Mashiro]
406: 3778| [45] ["Why not? You've actually got some nice looks to start out with, so you can't let it go to waste by being plain all the time."]
407: 3786| [47] [Natsuhiko]
408: 3789| [45] ["Whoa there... you don't want to make me your next dress up doll, do you?"]
409: 3797| [47] [Mashiro]
410: 3800| [45] ["Keeheehee, I guess you could look at it that way too."]
411: 3805| [45] [Natsuhiko smiled wryly at Mashiro's playfulness.]
412: 3810| [45] [But he had to admit, going shopping as a group did seem like fun.]
413: 3818| [47] [Natsuhiko]
414: 3821| [45] ["Well, fine... I guess it might be nice to go shopping every now and then."]
415: 3829| [47] [Mashiro]
416: 3832| [45] ["Okay, so the day after tomorrow, we go around the city and go shopping too?"]
417: 3840| [47] [Mashiro]
418: 3843| [45] ["I'm sure it'll be fun! Ah man, can the day after tomorrow come any sooner...?"]
419: 3848| [45] [As soon as Mashiro said that,]
420: 3897| [47] [Mashiro]
421: 3900| [45] ["... Hmm?"]
422: 3905| [45] [her eyes opened wide as if she had noticed something.]
423: 3913| [47] [Salyu]
424: 3916| [45] ["...?"]
425: 3924| [47] [Natsuhiko]
426: 3927| [45] ["What's wrong?"]
427: 3932| [45] [Natsuhiko called out to her dubiously.]
428: 3937| [45] [But Mashiro didn't answer.]
429: 3982| [45] [Far from it. She just stared straight ahead without saying a word--]
430: 3990| [47] [Mashiro]
431: 3993| [45] ["!"]
432: 3998| [45] [Her face just froze abruptly.]
433: 4003| [45] [Something was clearly wrong. Natsuhiko got worried and whispered to her.]
434: 4011| [47] [Natsuhiko]
435: 4014| [45] ["Hey, Mashiro... hey!"]
436: 4062| [47] [Mashiro]
437: 4065| [45] ["!"]
438: 4070| [45] [That's when Mashiro slowly turned back and looked at Natsuhiko as if she had come back to her senses.]
439: 4078| [47] [Mashiro]
440: 4081| [45] ["N-Natsuhiko..."]
441: 4089| [47] [Natsuhiko]
442: 4092| [45] ["What's wrong? Did something happen?"]
443: 4100| [47] [Mashiro]
444: 4103| [45] ["Umm... umm..."]
445: 4108| [45] [Mashiro looked around the bus, stammering.]
446: 4113| [47] [Natsuhiko]
447: 4114| [45] [(What's wrong?)]
448: 4119| [45] [Natsuhiko looked around the bus too, but he didn't see anything happening.]
449: 4124| [45] [Everyone was just sitting quietly in their seats.]
450: 4132| [47] [Natsuhiko]
451: 4135| [45] ["... Honestly, what's wrong?"]
452: 4140| [47] [Mashiro]
453: 4141| [45] ["..."]
454: 4146| [45] [Mashiro didn't answer for a while, but eventually, she spoke with a smile.]
455: 4200| [47] [Mashiro]
456: 4203| [45] ["Sorry. It's nothing."]
457: 4211| [47] [Natsuhiko]
458: 4214| [45] ["You call that 'nothing'...?"]
459: 4222| [47] [Mashiro]
460: 4225| [45] ["Ah, actually, I had the feeling someone told us to shut up."]
461: 4233| [47] [Natsuhiko]
462: 4236| [45] ["Huh? Oh yeah, I guess we did get a little carried away..."]
463: 4244| [47] [Salyu]
464: 4247| [45] ["Oh no. I'll reflect on my actions too."]
465: 4255| [47] [Natsuhiko]
466: 4258| [45] ["Yeah, let's bring it down a notch."]
467: 4263| [45] [That said, Natsuhiko was actually relieved at Mashiro's answer.]
468: 4268| [45] [The three of them then quietly waited to reach their destination.]
469: 4273| [45] [Once they got quiet, the bus was filled with silence.]
470: 4278| [45] [But occasionally--]
471: 4283| [47] [Alice]
472: 4286| [45] ["Grrrrr..."]
473: 4291| [45] [Alice would faintly growl. Aside from that, the bus was silent.]
