  0:   71| [55] [√Before Chapter 8]
 80: 1362| [45] [Natsuhiko rushed for the emergency staircase with Mashiro in his arms.]
 81: 1411| [45] [But the staircase was already destroyed.]
 82: 1419| [47] [Natsuhiko]
 83: 1422| [45] ["Dammit!!"]
 84: 1427| [45] [Natsuhiko called the map to mind and searched for escape routes.]
 85: 1432| [47] [Natsuhiko]
 86: 1433| [45] [(We're currently at Floor B2 of Area 6's inner ring)]
 87: 1438| [47] [Natsuhiko]
 88: 1439| [45] [(Nine years ago, we escaped through the cargo lift.)]
 89: 1444| [47] [Natsuhiko]
 90: 1445| [45] [(That was probably in the outer ring--!)]
 91: 1495| [45] [When his thoughts had gotten that far, he heard sounds from outside the stairwell.]
 92: 1503| [47] [Natsuhiko]
 93: 1506| [45] ["!!"]
 94: 1511| [45] [It was the sound of the man opening the closed gate.]
 95: 1516| [47] [Natsuhiko]
 96: 1517| [45] [(Crap, he's gonna corner us...!)]
 97: 1522| [45] [If they left the stairwell, the enemy would surely shoot them.]
 98: 1527| [45] [But it was impossible for them to climb up to the surface with the staircase collapsed.]
 99: 1553| [47] [Mashiro]
100: 1556| [45] ["..."]
101: 1561| [45] [Mashiro grabbed Natsuhiko's arm. Her hand was trembling.]
102: 1572| [45] [The footsteps approached. There was no time.]
103: 1577| [47] [Natsuhiko]
104: 1578| [45] [(If we only had a moment of an opening to get to the outer ring--!)]
105: 1583| [47] [Natsuhiko]
106: 1584| [45] [(Is there anything we can do!? Anything to divert his attention!?)]
107: 1657| [45] [Natsuhiko thought for a second before an idea struck him.]
108: 1662| [45] [He focused hard and searched for the approaching man's characteristic brain waveform.]
109: 1667| [45] [The man was Type 5, a lone wolf detached from reality.]
110: 1672| [47] [Natsuhiko]
111: 1673| [45] [(Take this...!)]
112: 1678| [45] [Natsuhiko focused with all his might, sending forth intense telepathy.]
113: 1739| [47] [Natsuhiko]
114: 1742| [45] [{STOP!!!!!}]
115: 1750| [47] [Man]
116: 1753| [45] ["Ghh!?"]
117: 1758| [45] [They heard the man scream from outside the stairwell.]
118: 1809| [45] [Natsuhiko held Mashiro and ran out of the stairwell.]
119: 1814| [45] [The man was standing still with his hands against his ears just outside in the connecting passageway.]
120: 1819| [47] [Natsuhiko]
121: 1820| [45] [(That was my most intense telepathy yet! Can your brain withstand such a loud sound!?)]
122: 1825| [45] [Natsuhiko concentrated further and fired off even more telepathy.]
123: 1830| [45] [The power necessary for a range of over 2 km, all at point-blank range!]
124: 1895| [47] [Natsuhiko]
125: 1898| [45] [{Don't move!!!}]
126: 1963| [47] [Natsuhiko]
127: 1966| [45] [{I'll wreck your brain!!!!}]
128: 2031| [47] [Natsuhiko]
129: 2034| [45] [{Wreck it wreck it wreck it wreck it!!!!!}]
130: 2042| [47] [Man]
131: 2045| [45] ["...!"]
132: 2050| [45] [The man fell to his knees in pain.]
133: 2055| [45] [It worked! Or at least he thought--]
134: 2063| [47] [Man]
135: 2066| [45] ["Ugh... aaaggghhh!!"]
136: 2071| [45] [The man shot his gun without getting up.]
137: 2132| [47] [Natsuhiko]
138: 2135| [45] ["!!"]
139: 2215| [45] [Natsuhiko shielded Mashiro in his arms.]
140: 2220| [45] [Luckily, the bullet did not hit them.]
141: 2225| [45] [But the man kept shooting recklessly.]
142: 2279| [47] [Natsuhiko]
143: 2280| [45] [(Shit!)]
144: 2328| [45] [Natsuhiko ran without rest.]
145: 2333| [47] [Natsuhiko]
146: 2334| [45] [(Dammit, telepathy isn't going to cut it! Even if it causes him to falter, it won't take him down!)]
147: 2339| [45] [With that thought in mind, Natsuhiko rushed into the connecting passageway to the outer ring.]
148: 2400| [45] [A gunshot rang out from behind them.]
149: 2405| [45] [Mashiro breathed painfully.]
150: 2467| [47] [Mashiro]
151: 2470| [45] ["Haah, haah..."]
152: 2475| [45] [Her eyes looked vacant, as if she were running a fever.]
153: 2483| [47] [Natsuhiko]
154: 2486| [45] ["Mashiro, are you okay!?"]
155: 2512| [47] [Mashiro]
156: 2515| [45] ["Mm... mm..."]
157: 2520| [45] [Her answer was weak and ambiguous.]
158: 2525| [45] [Perhaps the sudden loss of blood was putting her into shock.]
159: 2530| [47] [Natsuhiko]
160: 2531| [45] [(If we don't escape quickly, Mashiro's gonna...!)]
161: 2536| [45] [--But escape alone was not enough.]
162: 2541| [45] [The terrorists' goal was to destroy the city.]
163: 2546| [45] [They were probably going to cause a meltdown right after this.]
164: 2551| [45] [Even if they got Mashiro out of there. Even if Salyu had already escaped.]
165: 2556| [45] [If the atomic dust scattered everywhere, then everyone would die before they could escape to a sufficient distance.]
166: 2561| [47] [Natsuhiko]
167: 2562| [45] [(... In that case...)]
168: 2567| [47] [Natsuhiko]
169: 2568| [45] [(What I need to do for the girls is--!)]
170: 2573| [45] [Intense determination filled Natsuhiko's heart.]
171: 2578| [45] [And then he slipped through the connecting passageway and approached Area 6's outer ring.]
